candidate_id,source_path,x,y,z,t,frame_index,line_id,line_index,dataset_path,laser_power_W,scan_speed_mm_s,spot_size_um,grid_point_count,unique_row_count,unique_col_count,grid_cell_count,coverage_fraction,target_frame_mean,target_frame_q90,target_frame_std,target_frame_range
ambench_line0_1_dense_a800_csv,data/interim/ambench/2022_single_track/AMB2022-03/line_0_1_temperature_dense_a100_sxm4_40gb_v1.csv,50.000000,0.000000,0.000000,0.001667,50.000000,single_line,0.000000,,285.000000,960.000000,67.000000,522,45,22,990,0.527273,1189.960866,1415.839787,119.060926,385.554586
ambench_line0_1_dense_a800_csv,data/interim/ambench/2022_single_track/AMB2022-03/line_0_1_temperature_dense_a100_sxm4_40gb_v1.csv,55.000000,0.000000,0.000000,0.001833,55.000000,single_line,0.000000,,285.000000,960.000000,67.000000,667,51,21,1071,0.622782,1182.845092,1357.985756,107.706951,385.554586
ambench_line0_1_dense_a800_csv,data/interim/ambench/2022_single_track/AMB2022-03/line_0_1_temperature_dense_a100_sxm4_40gb_v1.csv,60.000000,0.000000,0.000000,0.002000,60.000000,single_line,0.000000,,285.000000,960.000000,67.000000,556,52,21,1092,0.509158,1185.963096,1396.422735,113.276790,385.554586
ambench_line0_1_dense_a800_csv,data/interim/ambench/2022_single_track/AMB2022-03/line_0_1_temperature_dense_a100_sxm4_40gb_v1.csv,65.000000,0.000000,0.000000,0.002167,65.000000,single_line,0.000000,,285.000000,960.000000,67.000000,654,54,21,1134,0.576720,1182.029214,1355.901904,108.488556,385.554586
ambench_line0_1_dense_a800_csv,data/interim/ambench/2022_single_track/AMB2022-03/line_0_1_temperature_dense_a100_sxm4_40gb_v1.csv,70.000000,0.000000,0.000000,0.002333,70.000000,single_line,0.000000,,285.000000,960.000000,67.000000,598,57,19,1083,0.552170,1178.181217,1369.645608,111.220426,385.554586
ambench_line0_1_dense_a800_csv,data/interim/ambench/2022_single_track/AMB2022-03/line_0_1_temperature_dense_a100_sxm4_40gb_v1.csv,75.000000,0.000000,0.000000,0.002500,75.000000,single_line,0.000000,,285.000000,960.000000,67.000000,654,57,23,1311,0.498856,1175.948454,1349.987145,107.076238,385.554586
ambench_line0_1_dense_a800_csv,data/interim/ambench/2022_single_track/AMB2022-03/line_0_1_temperature_dense_a100_sxm4_40gb_v1.csv,80.000000,0.000000,0.000000,0.002667,80.000000,single_line,0.000000,,285.000000,960.000000,67.000000,660,57,23,1311,0.503432,1172.510846,1352.216565,109.886371,385.554586
ambench_line0_1_dense_a800_csv,data/interim/ambench/2022_single_track/AMB2022-03/line_0_1_temperature_dense_a100_sxm4_40gb_v1.csv,85.000000,0.000000,0.000000,0.002833,85.000000,single_line,0.000000,,285.000000,960.000000,67.000000,559,55,21,1155,0.483983,1180.555670,1382.221232,112.433942,385.554586
ambench_line0_1_dense_a800_csv,data/interim/ambench/2022_single_track/AMB2022-03/line_0_1_temperature_dense_a100_sxm4_40gb_v1.csv,90.000000,0.000000,0.000000,0.003000,90.000000,single_line,0.000000,,285.000000,960.000000,67.000000,606,54,20,1080,0.561111,1179.258957,1375.679333,111.218922,385.554586
ambench_line0_1_dense_a800_csv,data/interim/ambench/2022_single_track/AMB2022-03/line_0_1_temperature_dense_a100_sxm4_40gb_v1.csv,95.000000,0.000000,0.000000,0.003167,95.000000,single_line,0.000000,,285.000000,960.000000,67.000000,563,52,19,988,0.569838,1183.557450,1377.246309,111.730543,385.554586
ambench_line0_1_dense_a800_csv,data/interim/ambench/2022_single_track/AMB2022-03/line_0_1_temperature_dense_a100_sxm4_40gb_v1.csv,100.000000,0.000000,0.000000,0.003333,100.000000,single_line,0.000000,,285.000000,960.000000,67.000000,615,51,22,1122,0.548128,1177.500437,1368.683189,110.326863,385.554586
ambench_line0_1_dense_a800_csv,data/interim/ambench/2022_single_track/AMB2022-03/line_0_1_temperature_dense_a100_sxm4_40gb_v1.csv,105.000000,0.000000,0.000000,0.003500,105.000000,single_line,0.000000,,285.000000,960.000000,67.000000,585,53,19,1007,0.580933,1174.694619,1374.698819,112.211795,385.554586
ambench_line0_1_dense_a800_csv,data/interim/ambench/2022_single_track/AMB2022-03/line_0_1_temperature_dense_a100_sxm4_40gb_v1.csv,110.000000,0.000000,0.000000,0.003667,110.000000,single_line,0.000000,,285.000000,960.000000,67.000000,575,53,21,1113,0.516622,1182.108473,1381.123280,111.159633,385.554586
ambench_line0_1_dense_a800_csv,data/interim/ambench/2022_single_track/AMB2022-03/line_0_1_temperature_dense_a100_sxm4_40gb_v1.csv,115.000000,0.000000,0.000000,0.003833,115.000000,single_line,0.000000,,285.000000,960.000000,67.000000,590,54,24,1296,0.455247,1179.831600,1373.161296,112.852929,385.554586
ambench_line0_1_dense_a800_csv,data/interim/ambench/2022_single_track/AMB2022-03/line_0_1_temperature_dense_a100_sxm4_40gb_v1.csv,120.000000,0.000000,0.000000,0.004000,120.000000,single_line,0.000000,,285.000000,960.000000,67.000000,622,51,21,1071,0.580766,1177.803883,1359.500045,111.107023,385.554586
ambench_line0_1_dense_a800_csv,data/interim/ambench/2022_single_track/AMB2022-03/line_0_1_temperature_dense_a100_sxm4_40gb_v1.csv,125.000000,0.000000,0.000000,0.004167,125.000000,single_line,0.000000,,285.000000,960.000000,67.000000,556,52,20,1040,0.534615,1181.515103,1379.223219,113.045368,385.554586
ambench_line0_1_dense_a800_csv,data/interim/ambench/2022_single_track/AMB2022-03/line_0_1_temperature_dense_a100_sxm4_40gb_v1.csv,130.000000,0.000000,0.000000,0.004333,130.000000,single_line,0.000000,,285.000000,960.000000,67.000000,532,51,19,969,0.549020,1185.167560,1389.652710,112.571689,385.554586
ambench_line0_1_dense_a800_csv,data/interim/ambench/2022_single_track/AMB2022-03/line_0_1_temperature_dense_a100_sxm4_40gb_v1.csv,135.000000,0.000000,0.000000,0.004500,135.000000,single_line,0.000000,,285.000000,960.000000,67.000000,550,51,19,969,0.567595,1187.005629,1382.585538,111.632675,385.554586
ambench_line0_1_dense_a800_csv,data/interim/ambench/2022_single_track/AMB2022-03/line_0_1_temperature_dense_a100_sxm4_40gb_v1.csv,140.000000,0.000000,0.000000,0.004667,140.000000,single_line,0.000000,,285.000000,960.000000,67.000000,525,53,19,1007,0.521351,1186.756696,1412.064243,115.283623,385.554586
ambench_line0_1_dense_a800_csv,data/interim/ambench/2022_single_track/AMB2022-03/line_0_1_temperature_dense_a100_sxm4_40gb_v1.csv,145.000000,0.000000,0.000000,0.004833,145.000000,single_line,0.000000,,285.000000,960.000000,67.000000,572,51,22,1122,0.509804,1184.729778,1379.010688,111.717933,385.554586
ambench_line0_1_dense_a800_csv,data/interim/ambench/2022_single_track/AMB2022-03/line_0_1_temperature_dense_a100_sxm4_40gb_v1.csv,150.000000,0.000000,0.000000,0.005000,150.000000,single_line,0.000000,,285.000000,960.000000,67.000000,518,53,20,1060,0.488679,1187.101341,1395.992838,114.453670,385.554586
ambench_line0_1_dense_a800_csv,data/interim/ambench/2022_single_track/AMB2022-03/line_0_1_temperature_dense_a100_sxm4_40gb_v1.csv,155.000000,0.000000,0.000000,0.005167,155.000000,single_line,0.000000,,285.000000,960.000000,67.000000,594,53,21,1113,0.533693,1185.465847,1389.403821,110.718587,385.554586
ambench_line0_1_dense_a800_csv,data/interim/ambench/2022_single_track/AMB2022-03/line_0_1_temperature_dense_a100_sxm4_40gb_v1.csv,160.000000,0.000000,0.000000,0.005333,160.000000,single_line,0.000000,,285.000000,960.000000,67.000000,581,59,20,1180,0.492373,1181.748321,1383.052709,111.487367,385.554586
ambench_line0_1_dense_a800_csv,data/interim/ambench/2022_single_track/AMB2022-03/line_0_1_temperature_dense_a100_sxm4_40gb_v1.csv,165.000000,0.000000,0.000000,0.005500,165.000000,single_line,0.000000,,285.000000,960.000000,67.000000,632,53,21,1113,0.567835,1176.210039,1359.620542,109.394294,385.554586
ambench_line0_1_dense_a800_csv,data/interim/ambench/2022_single_track/AMB2022-03/line_0_1_temperature_dense_a100_sxm4_40gb_v1.csv,170.000000,0.000000,0.000000,0.005667,170.000000,single_line,0.000000,,285.000000,960.000000,67.000000,696,62,23,1426,0.488079,1171.800014,1355.345487,106.273256,385.554586
ambench_line0_1_dense_a800_csv,data/interim/ambench/2022_single_track/AMB2022-03/line_0_1_temperature_dense_a100_sxm4_40gb_v1.csv,175.000000,0.000000,0.000000,0.005833,175.000000,single_line,0.000000,,285.000000,960.000000,67.000000,673,56,23,1288,0.522516,1176.020456,1356.394793,106.639311,385.554586
ambench_line0_1_dense_a800_csv,data/interim/ambench/2022_single_track/AMB2022-03/line_0_1_temperature_dense_a100_sxm4_40gb_v1.csv,180.000000,0.000000,0.000000,0.006000,180.000000,single_line,0.000000,,285.000000,960.000000,67.000000,584,51,21,1071,0.545285,1185.667061,1381.908305,111.365523,385.554586
ambench_line0_1_dense_a800_csv,data/interim/ambench/2022_single_track/AMB2022-03/line_0_1_temperature_dense_a100_sxm4_40gb_v1.csv,185.000000,0.000000,0.000000,0.006167,185.000000,single_line,0.000000,,285.000000,960.000000,67.000000,627,53,24,1272,0.492925,1176.558217,1376.167307,110.411591,385.554586
ambench_line0_1_dense_a800_csv,data/interim/ambench/2022_single_track/AMB2022-03/line_0_1_temperature_dense_a100_sxm4_40gb_v1.csv,190.000000,0.000000,0.000000,0.006333,190.000000,single_line,0.000000,,285.000000,960.000000,67.000000,536,53,20,1060,0.505660,1188.109125,1408.910512,115.031925,385.554586
ambench_line0_1_dense_a800_csv,data/interim/ambench/2022_single_track/AMB2022-03/line_0_1_temperature_dense_a100_sxm4_40gb_v1.csv,195.000000,0.000000,0.000000,0.006500,195.000000,single_line,0.000000,,285.000000,960.000000,67.000000,582,53,20,1060,0.549057,1181.668613,1389.254303,111.057573,385.554586
ambench_line0_1_dense_a800_csv,data/interim/ambench/2022_single_track/AMB2022-03/line_0_1_temperature_dense_a100_sxm4_40gb_v1.csv,200.000000,0.000000,0.000000,0.006667,200.000000,single_line,0.000000,,285.000000,960.000000,67.000000,663,56,19,1064,0.623120,1172.798902,1360.521265,107.774342,385.554586
ambench_line0_1_dense_a800_csv,data/interim/ambench/2022_single_track/AMB2022-03/line_0_1_temperature_dense_a100_sxm4_40gb_v1.csv,205.000000,0.000000,0.000000,0.006833,205.000000,single_line,0.000000,,285.000000,960.000000,67.000000,724,54,21,1134,0.638448,1170.203292,1339.143674,103.647463,385.554586
ambench_line0_1_dense_a800_csv,data/interim/ambench/2022_single_track/AMB2022-03/line_0_1_temperature_dense_a100_sxm4_40gb_v1.csv,210.000000,0.000000,0.000000,0.007000,210.000000,single_line,0.000000,,285.000000,960.000000,67.000000,504,51,19,969,0.520124,1189.649090,1423.511731,116.499966,385.554586
ambench_line0_1_dense_a800_csv,data/interim/ambench/2022_single_track/AMB2022-03/line_0_1_temperature_dense_a100_sxm4_40gb_v1.csv,215.000000,0.000000,0.000000,0.007167,215.000000,single_line,0.000000,,285.000000,960.000000,67.000000,634,54,21,1134,0.559083,1183.938470,1364.656165,106.855240,385.554586
ambench_line0_1_dense_a800_csv,data/interim/ambench/2022_single_track/AMB2022-03/line_0_1_temperature_dense_a100_sxm4_40gb_v1.csv,220.000000,0.000000,0.000000,0.007333,220.000000,single_line,0.000000,,285.000000,960.000000,67.000000,549,53,19,1007,0.545184,1186.657306,1380.123310,111.644325,385.554586
ambench_line0_1_dense_a800_csv,data/interim/ambench/2022_single_track/AMB2022-03/line_0_1_temperature_dense_a100_sxm4_40gb_v1.csv,225.000000,0.000000,0.000000,0.007500,225.000000,single_line,0.000000,,285.000000,960.000000,67.000000,695,60,19,1140,0.609649,1171.507265,1344.697158,106.358190,385.554586
ambench_line0_1_dense_a800_csv,data/interim/ambench/2022_single_track/AMB2022-03/line_0_1_temperature_dense_a100_sxm4_40gb_v1.csv,230.000000,0.000000,0.000000,0.007667,230.000000,single_line,0.000000,,285.000000,960.000000,67.000000,662,56,21,1176,0.562925,1173.599769,1355.283537,108.219186,385.554586
ambench_line0_1_dense_a800_csv,data/interim/ambench/2022_single_track/AMB2022-03/line_0_1_temperature_dense_a100_sxm4_40gb_v1.csv,235.000000,0.000000,0.000000,0.007833,235.000000,single_line,0.000000,,285.000000,960.000000,67.000000,732,59,21,1239,0.590799,1171.779657,1344.763619,104.890472,385.554586
ambench_line0_1_dense_a800_csv,data/interim/ambench/2022_single_track/AMB2022-03/line_0_1_temperature_dense_a100_sxm4_40gb_v1.csv,240.000000,0.000000,0.000000,0.008000,240.000000,single_line,0.000000,,285.000000,960.000000,67.000000,825,61,24,1464,0.563525,1163.647129,1322.497864,101.614602,385.554586
ambench_line0_1_dense_a800_csv,data/interim/ambench/2022_single_track/AMB2022-03/line_0_1_temperature_dense_a100_sxm4_40gb_v1.csv,245.000000,0.000000,0.000000,0.008167,245.000000,single_line,0.000000,,285.000000,960.000000,67.000000,585,53,19,1007,0.580933,1184.515617,1382.689472,110.648367,385.554586
ambench_line0_1_dense_a800_csv,data/interim/ambench/2022_single_track/AMB2022-03/line_0_1_temperature_dense_a100_sxm4_40gb_v1.csv,250.000000,0.000000,0.000000,0.008333,250.000000,single_line,0.000000,,285.000000,960.000000,67.000000,534,55,19,1045,0.511005,1182.085817,1386.994680,113.544057,385.554586
ambench_line0_1_dense_a800_csv,data/interim/ambench/2022_single_track/AMB2022-03/line_0_1_temperature_dense_a100_sxm4_40gb_v1.csv,255.000000,0.000000,0.000000,0.008500,255.000000,single_line,0.000000,,285.000000,960.000000,67.000000,778,60,21,1260,0.617460,1174.593581,1328.780135,101.537907,385.554586
ambench_line0_1_dense_a800_csv,data/interim/ambench/2022_single_track/AMB2022-03/line_0_1_temperature_dense_a100_sxm4_40gb_v1.csv,260.000000,0.000000,0.000000,0.008667,260.000000,single_line,0.000000,,285.000000,960.000000,67.000000,662,55,21,1155,0.573160,1175.820725,1356.456292,106.618645,385.554586
ambench_line0_1_dense_a800_csv,data/interim/ambench/2022_single_track/AMB2022-03/line_0_1_temperature_dense_a100_sxm4_40gb_v1.csv,265.000000,0.000000,0.000000,0.008833,265.000000,single_line,0.000000,,285.000000,960.000000,67.000000,606,54,20,1080,0.561111,1181.657099,1379.063847,111.006934,385.554586
ambench_line0_1_dense_a800_csv,data/interim/ambench/2022_single_track/AMB2022-03/line_0_1_temperature_dense_a100_sxm4_40gb_v1.csv,270.000000,0.000000,0.000000,0.009000,270.000000,single_line,0.000000,,285.000000,960.000000,67.000000,655,60,22,1320,0.496212,1178.823299,1371.497026,109.973216,385.554586
ambench_line0_1_dense_a800_csv,data/interim/ambench/2022_single_track/AMB2022-03/line_0_1_temperature_dense_a100_sxm4_40gb_v1.csv,275.000000,0.000000,0.000000,0.009167,275.000000,single_line,0.000000,,285.000000,960.000000,67.000000,612,53,19,1007,0.607746,1184.242694,1379.647429,111.300617,385.554586
ambench_line0_1_dense_a800_csv,data/interim/ambench/2022_single_track/AMB2022-03/line_0_1_temperature_dense_a100_sxm4_40gb_v1.csv,280.000000,0.000000,0.000000,0.009333,280.000000,single_line,0.000000,,285.000000,960.000000,67.000000,653,56,19,1064,0.613722,1173.590724,1360.221612,108.554630,385.554586
ambench_line0_1_dense_a800_csv,data/interim/ambench/2022_single_track/AMB2022-03/line_0_1_temperature_dense_a100_sxm4_40gb_v1.csv,285.000000,0.000000,0.000000,0.009500,285.000000,single_line,0.000000,,285.000000,960.000000,67.000000,653,58,18,1044,0.625479,1181.143751,1358.471963,108.414760,385.554586
ambench_line0_1_dense_a800_csv,data/interim/ambench/2022_single_track/AMB2022-03/line_0_1_temperature_dense_a100_sxm4_40gb_v1.csv,290.000000,0.000000,0.000000,0.009667,290.000000,single_line,0.000000,,285.000000,960.000000,67.000000,630,55,20,1100,0.572727,1174.534107,1364.247637,110.247451,385.554586
ambench_line0_1_dense_a800_csv,data/interim/ambench/2022_single_track/AMB2022-03/line_0_1_temperature_dense_a100_sxm4_40gb_v1.csv,295.000000,0.000000,0.000000,0.009833,295.000000,single_line,0.000000,,285.000000,960.000000,67.000000,689,57,23,1311,0.525553,1177.927403,1354.849178,105.598255,385.554586
ambench_line0_1_dense_a800_csv,data/interim/ambench/2022_single_track/AMB2022-03/line_0_1_temperature_dense_a100_sxm4_40gb_v1.csv,300.000000,0.000000,0.000000,0.010000,300.000000,single_line,0.000000,,285.000000,960.000000,67.000000,634,54,21,1134,0.559083,1181.840257,1371.106133,108.426194,385.554586
ambench_line0_1_dense_a800_csv,data/interim/ambench/2022_single_track/AMB2022-03/line_0_1_temperature_dense_a100_sxm4_40gb_v1.csv,305.000000,0.000000,0.000000,0.010167,305.000000,single_line,0.000000,,285.000000,960.000000,67.000000,617,56,19,1064,0.579887,1180.281021,1369.871197,110.290444,385.554586
ambench_line0_1_dense_a800_csv,data/interim/ambench/2022_single_track/AMB2022-03/line_0_1_temperature_dense_a100_sxm4_40gb_v1.csv,310.000000,0.000000,0.000000,0.010333,310.000000,single_line,0.000000,,285.000000,960.000000,67.000000,620,52,19,988,0.627530,1180.904541,1363.309772,108.393284,385.554586
ambench_line0_1_dense_a800_csv,data/interim/ambench/2022_single_track/AMB2022-03/line_0_1_temperature_dense_a100_sxm4_40gb_v1.csv,315.000000,0.000000,0.000000,0.010500,315.000000,single_line,0.000000,,285.000000,960.000000,67.000000,645,63,18,1134,0.568783,1176.048210,1361.178447,109.554733,385.554586
ambench_line0_1_dense_a800_csv,data/interim/ambench/2022_single_track/AMB2022-03/line_0_1_temperature_dense_a100_sxm4_40gb_v1.csv,320.000000,0.000000,0.000000,0.010667,320.000000,single_line,0.000000,,285.000000,960.000000,67.000000,282,57,11,627,0.449761,1190.297872,1450.559463,131.201274,385.554586
ambench_line0_1_dense_a800_csv,data/interim/ambench/2022_single_track/AMB2022-03/line_0_1_temperature_dense_a100_sxm4_40gb_v1.csv,325.000000,0.000000,0.000000,0.010833,325.000000,single_line,0.000000,,285.000000,960.000000,67.000000,121,35,4,140,0.864286,1206.410880,1330.620182,85.500171,313.957004
ambench_line0_1_dense_a800_csv,data/interim/ambench/2022_single_track/AMB2022-03/line_0_1_temperature_dense_a100_sxm4_40gb_v1.csv,330.000000,0.000000,0.000000,0.011000,330.000000,single_line,0.000000,,285.000000,960.000000,67.000000,101,31,4,124,0.814516,1169.684721,1264.252751,67.561704,214.981014
ambench_line0_1_dense_a800_csv,data/interim/ambench/2022_single_track/AMB2022-03/line_0_1_temperature_dense_a100_sxm4_40gb_v1.csv,335.000000,0.000000,0.000000,0.011167,335.000000,single_line,0.000000,,285.000000,960.000000,67.000000,79,27,4,108,0.731481,1138.298988,1228.153879,59.291669,175.382301
ambench_line0_1_dense_a800_csv,data/interim/ambench/2022_single_track/AMB2022-03/line_0_1_temperature_dense_a100_sxm4_40gb_v1.csv,340.000000,0.000000,0.000000,0.011333,340.000000,single_line,0.000000,,285.000000,960.000000,67.000000,43,21,3,63,0.682540,1112.384053,1153.358933,29.438354,98.973101
ambench_line0_1_dense_a800_csv,data/interim/ambench/2022_single_track/AMB2022-03/line_0_1_temperature_dense_a100_sxm4_40gb_v1.csv,345.000000,0.000000,0.000000,0.011500,345.000000,single_line,0.000000,,285.000000,960.000000,67.000000,25,14,2,28,0.892857,1081.288375,1090.678336,8.279618,29.132063
