phase126_row_id,composition,last_phdos_peak,dominant_element,chemistry_family_key,composition_hash16,n_sites,element_count,entropy_fraction,max_fraction,anion_fraction,chalcogen_fraction,halogen_fraction,pnictogen_fraction,alkali_fraction,alkaline_earth_fraction,transition_metal_fraction,post_transition_fraction,metalloid_fraction,rare_earth_fraction,mean_atomic_number,max_atomic_number,mean_electronegativity,electronegativity_range,lattice_a,lattice_b,lattice_c,lattice_alpha,lattice_beta,lattice_gamma,lattice_volume,volume_per_site,abc_anisotropy,angle_deviation,density_z_proxy,site_z_mean,site_z_std,frac_H,frac_He,frac_Li,frac_Be,frac_B,frac_C,frac_N,frac_O,frac_F,frac_Ne,frac_Na,frac_Mg,frac_Al,frac_Si,frac_P,frac_S,frac_Cl,frac_Ar,frac_K,frac_Ca,frac_Sc,frac_Ti,frac_V,frac_Cr,frac_Mn,frac_Fe,frac_Co,frac_Ni,frac_Cu,frac_Zn,frac_Ga,frac_Ge,frac_As,frac_Se,frac_Br,frac_Kr,frac_Rb,frac_Sr,frac_Y,frac_Zr,frac_Nb,frac_Mo,frac_Tc,frac_Ru,frac_Rh,frac_Pd,frac_Ag,frac_Cd,frac_In,frac_Sn,frac_Sb,frac_Te,frac_I,frac_Xe,frac_Cs,frac_Ba,frac_La,frac_Ce,frac_Pr,frac_Nd,frac_Pm,frac_Sm,frac_Eu,frac_Gd,frac_Tb,frac_Dy,frac_Ho,frac_Er,frac_Tm,frac_Yb,frac_Lu,frac_Hf,frac_Ta,frac_W,frac_Re,frac_Os,frac_Ir,frac_Pt,frac_Au,frac_Hg,frac_Tl,frac_Pb,frac_Bi,frac_Po,frac_At,frac_Rn,frac_Fr,frac_Ra,frac_Ac,frac_Th,frac_Pa,frac_U
P126-00144,F0.750000 Zn0.125000 Pd0.125000,623.585729541,F,F|halogen1+transition2|n3,0ecb30deb6ad7d7b,8,3,0.669591946,0.750000000,0.750000000,0.000000000,0.750000000,0.000000000,0.000000000,0.000000000,0.250000000,0.000000000,0.000000000,0.000000000,16.250000000,46.000000000,3.466250000,2.330000000,5.472602496,5.472602502,5.472602505,55.671464673,55.671464667,55.671464679,104.256606586,13.032075823,1.000000002,0.381428170,1.246923377,16.250000000,13.179055353,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.750000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.125000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.125000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
P126-00145,F0.750000 Pd0.125000 Cd0.125000,619.585729859,F,F|halogen1+transition2|n3,bdf1de3b3aa7cd69,8,3,0.669591946,0.750000000,0.750000000,0.000000000,0.750000000,0.000000000,0.000000000,0.000000000,0.250000000,0.000000000,0.000000000,0.000000000,18.500000000,48.000000000,3.471250000,2.290000000,5.741652596,5.741652595,5.741652600,54.578486699,54.578486592,54.578486634,116.931233402,14.616404175,1.000000001,0.393572371,1.265701179,18.500000000,16.462077633,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.750000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.125000000,0.000000000,0.125000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
P126-00146,S0.444444 Cs0.222222 Pt0.333333,375.585749233,S,S|alkali1+chalcogen1+transition1|n3,5c334b353172bdfe,9,3,0.965633607,0.444444444,0.444444444,0.444444444,0.000000000,0.000000000,0.222222222,0.000000000,0.333333333,0.000000000,0.000000000,0.000000000,45.333333333,78.000000000,2.082222222,1.790000000,6.436030994,6.436030996,7.834138021,102.244629659,102.244629689,118.926313992,258.097447541,28.677494171,1.217231245,0.197835457,1.580798276,45.333333333,27.547938015,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.444444444,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.222222222,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.333333333,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
P126-00147,K0.750000 Sb0.250000,136.262166745,K,K|alkali1+pnictogen1|n2,0412643fbb81fd9a,8,2,0.811278124,0.750000000,0.250000000,0.000000000,0.000000000,0.250000000,0.750000000,0.000000000,0.000000000,0.000000000,0.250000000,0.000000000,27.000000000,51.000000000,1.127500000,1.230000000,6.127727020,6.127727023,10.877374850,90.000000000,90.000000000,119.999999985,353.715056805,44.214382101,1.775107608,0.111111111,0.610661027,27.000000000,13.856406461,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.750000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.250000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
P126-00148,F0.600000 Na0.100000 Rh0.100000 Tl0.200000,544.585735814,F,F|alkali1+halogen1+post_transition1+transition1|n4,58f73daf52a230dc,10,4,0.785475297,0.600000000,0.600000000,0.000000000,0.600000000,0.000000000,0.100000000,0.000000000,0.100000000,0.200000000,0.000000000,0.000000000,27.200000000,81.000000000,3.033000000,3.050000000,6.132323540,6.132323544,6.132323540,60.000000023,60.000000001,60.000000054,163.064785282,16.306478528,1.000000001,0.333333333,1.668048681,27.200000000,28.906054729,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.600000000,0.000000000,0.100000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.100000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.200000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
P126-00149,F0.600000 Na0.100000 Rb0.200000 Rh0.100000,558.585734702,F,F|alkali2+halogen1+transition1|n4,1c924c9f96fc5699,10,4,0.785475297,0.600000000,0.600000000,0.000000000,0.600000000,0.000000000,0.300000000,0.000000000,0.100000000,0.000000000,0.000000000,0.000000000,18.400000000,45.000000000,2.873000000,3.160000000,6.121593453,6.121593458,6.121593460,59.999999991,59.999999963,60.000000035,162.210310131,16.221031013,1.000000001,0.333333333,1.134329870,18.400000000,14.086873322,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.600000000,0.000000000,0.100000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.200000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.100000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
P126-00150,F0.666667 Rb0.222222 Pd0.111111,614.585730256,F,F|alkali1+halogen1+transition1|n3,5c3424f09e36c2f2,9,3,0.772506886,0.666666667,0.666666667,0.000000000,0.666666667,0.000000000,0.222222222,0.000000000,0.111111111,0.000000000,0.000000000,0.000000000,19.333333333,46.000000000,3.080000000,3.160000000,6.210720143,6.210720140,6.210720140,59.999999999,60.000000014,60.000000025,169.399015714,18.822112857,1.000000000,0.333333333,1.027160632,19.333333333,14.817407181,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.666666667,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.222222222,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.111111111,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
P126-00151,Al0.250000 Se0.500000 Ag0.250000,373.585749392,Se,Se|chalcogen1+post_transition1+transition1|n3,47bf630eb0fc991e,8,3,0.946394630,0.500000000,0.500000000,0.500000000,0.000000000,0.000000000,0.000000000,0.000000000,0.250000000,0.250000000,0.000000000,0.000000000,32.000000000,47.000000000,2.160000000,0.940000000,6.042716436,6.042716437,7.010496018,115.529539873,115.529539832,90.000000036,202.942162173,25.367770272,1.160156379,0.189107703,1.261443148,32.000000000,12.186057607,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.250000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.500000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.250000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
P126-00152,Al0.250000 Ag0.250000 Te0.500000,323.585753362,Te,Te|chalcogen1+post_transition1+transition1|n3,8eb705d07e338366,8,3,0.946394630,0.500000000,0.500000000,0.500000000,0.000000000,0.000000000,0.000000000,0.000000000,0.250000000,0.250000000,0.500000000,0.000000000,41.000000000,52.000000000,1.935000000,0.490000000,6.418540768,6.418540769,7.619761542,114.908936036,114.908935973,89.999999960,252.155067299,31.519383412,1.187148577,0.184510637,1.300786867,41.000000000,16.294170737,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.250000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.250000000,0.000000000,0.000000000,0.000000000,0.000000000,0.500000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
P126-00153,Li0.250000 O0.500000 Rh0.250000,571.585733670,O,O|alkali1+chalcogen1+transition1|n3,5801c3478f00398d,4,3,0.946394630,0.500000000,0.500000000,0.500000000,0.000000000,0.000000000,0.250000000,0.000000000,0.250000000,0.000000000,0.000000000,0.000000000,16.000000000,45.000000000,2.535000000,2.460000000,5.066440996,5.066440994,5.066440997,35.560967354,35.560967395,35.560967378,39.311898885,9.827974721,1.000000000,0.604878140,1.628005815,16.000000000,16.867127793,0.000000000,0.000000000,0.250000000,0.000000000,0.000000000,0.000000000,0.000000000,0.500000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.250000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
P126-00154,O0.500000 Cu0.250000 Rh0.250000,691.585724142,O,O|chalcogen1+transition2|n3,c024d718375f7206,4,3,0.946394630,0.500000000,0.500000000,0.500000000,0.000000000,0.000000000,0.000000000,0.000000000,0.500000000,0.000000000,0.000000000,0.000000000,22.500000000,45.000000000,2.765000000,1.540000000,5.999814694,5.999814695,5.999814693,30.295026828,30.295026818,30.295026810,48.704829622,12.176207405,1.000000000,0.663388591,1.847866027,22.500000000,15.564382416,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.500000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.250000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.250000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
P126-00155,P0.666667 Ru0.333333,453.585743039,P,P|pnictogen1+transition1|n2,1cd7beed2e87da6b,6,2,0.918295834,0.666666667,0.666666667,0.000000000,0.000000000,0.666666667,0.000000000,0.000000000,0.333333333,0.000000000,0.000000000,0.000000000,24.666666667,44.000000000,2.193333333,0.010000000,2.903659300,5.142269750,5.927028140,90.000000000,90.000000000,90.000000000,88.498824311,14.749804052,2.041227130,0.000000000,1.672338601,24.666666667,13.670731103,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.666666667,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.333333333,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
P126-00156,Ca0.500000 Se0.500000,184.585764398,Ca,Ca|alkaline_earth1+chalcogen1|n2,a43c57c74c3d4552,2,2,1.000000000,0.500000000,0.500000000,0.500000000,0.000000000,0.000000000,0.000000000,0.500000000,0.000000000,0.000000000,0.000000000,0.000000000,27.000000000,34.000000000,1.775000000,1.550000000,4.217650144,4.217650140,4.217650150,60.000000003,60.000000030,60.000000038,53.051376711,26.525688356,1.000000002,0.333333333,1.017881219,27.000000000,7.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.500000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.500000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
P126-00157,O0.666667 K0.250000 Nb0.083333,904.376237451,O,O|alkali1+chalcogen1+transition1|n3,99ae31b94427e554,12,3,0.750000000,0.666666667,0.666666667,0.666666667,0.000000000,0.000000000,0.250000000,0.000000000,0.083333333,0.000000000,0.000000000,0.000000000,13.500000000,41.000000000,2.631666667,2.620000000,6.338354004,6.338353999,6.338353997,101.114608165,113.804297630,113.804297616,192.961219140,16.080101595,1.000000001,0.217493346,0.839546934,13.500000000,9.526279442,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.666666667,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.250000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.083333333,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
P126-00158,K0.375000 Cu0.375000 As0.250000,287.585756220,K,K|alkali1+pnictogen1+transition1|n3,c2208b8687e78af3,8,3,0.985056822,0.375000000,0.250000000,0.000000000,0.000000000,0.250000000,0.375000000,0.000000000,0.375000000,0.000000000,0.250000000,0.000000000,26.250000000,33.000000000,1.565000000,1.360000000,7.649335910,7.649335911,7.649335907,44.593440910,44.593440887,44.593440941,200.626616582,25.078327073,1.000000001,0.504517323,1.046720538,26.250000000,5.825590099,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.375000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.375000000,0.000000000,0.000000000,0.000000000,0.250000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
P126-00159,K0.375000 As0.250000 Ag0.375000,236.585760270,K,K|alkali1+pnictogen1+transition1|n3,b298cd859d98abfd,8,3,0.985056822,0.375000000,0.250000000,0.000000000,0.000000000,0.250000000,0.375000000,0.000000000,0.375000000,0.000000000,0.250000000,0.000000000,33.000000000,47.000000000,1.576250000,1.360000000,7.992340615,7.992340609,7.992340615,44.873611755,44.873611838,44.873611778,231.250547571,28.906318446,1.000000001,0.501404313,1.141618918,33.000000000,12.124355653,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.375000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.250000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.375000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
